bathrooms,bedrooms,pets_allowed,price,square_feet,state
2.0,2.0,0,1490,1185,CO
2.0,2.0,1,1635,1186,GA
1.0,3.0,1,1495,1186,WI
2.0,3.0,1,1450,1186,IA
2.0,2.0,0,1310,1186,NC
2.0,2.0,1,1260,1186,GA
2.0,2.0,0,1165,1186,NC
1.5,2.0,0,825,1186,NC
2.0,2.0,1,1675,1187,VA
2.0,2.0,0,1524,1187,OK
2.0,2.0,0,1509,1187,FL
2.0,3.0,0,1445,1187,CA
1.0,2.0,1,1090,1187,IA
2.0,3.0,0,2300,1188,OR
2.0,2.0,1,1699,1188,GA
1.0,2.0,1,1695,1189,WI
2.0,2.0,0,1534,1189,NV
2.0,2.0,0,1159,1189,NC
1.0,3.0,1,850,1189,LA
3.0,2.0,1,2195,1190,NE
2.0,2.0,0,1875,1190,NJ
2.0,2.0,1,1800,1190,WI
2.0,2.0,0,1663,1190,GA
2.0,2.0,1,1503,1190,VA
1.0,1.0,1,1470,1190,TX
2.0,2.0,1,3776,1191,CA
2.0,2.0,1,2049,1191,NJ
2.0,2.0,1,1510,1191,NV
1.0,2.0,1,1495,1191,WA
2.0,2.0,0,1360,1191,NV
2.0,4.0,0,2395,1192,WI
2.0,3.0,0,2100,1192,IN
2.0,2.0,1,1820,1192,MD
2.0,2.0,1,1750,1192,MI
2.0,3.0,1,1349,1192,TX
1.0,3.0,0,1482,1193,MN
1.0,3.0,1,1299,1193,TX
1.0,2.0,1,642,1193,IN
2.0,2.0,0,1210,1194,NC
2.0,2.0,0,1850,1195,TX
2.0,2.0,0,1850,1195,TX
2.0,2.0,1,1845,1195,CO
2.0,2.0,1,1500,1195,OH
2.0,2.0,1,1500,1195,OH
2.0,2.0,1,1177,1195,GA
2.0,2.0,1,1170,1195,NV
2.0,2.0,1,1092,1195,GA
2.0,2.0,0,2250,1196,CT
2.0,3.0,1,1320,1196,MO
2.0,3.0,1,713,1196,WY
2.0,2.0,1,2875,1197,NJ
2.0,2.0,0,2250,1197,CA
2.0,3.0,0,1804,1197,MD
1.5,3.0,1,1595,1197,OR
2.0,3.0,1,2000,1198,CA
2.0,2.0,1,1215,1198,AZ
2.0,2.0,1,1145,1198,MO
2.0,3.0,0,2016,1199,WA
2.0,2.0,1,1295,1199,IA
1.5,3.0,0,5995,1200,CA
1.5,2.0,1,4950,1200,CA
2.0,2.0,1,3495,1200,CA
2.0,2.0,1,3490,1200,CA
2.0,2.0,1,3395,1200,CA
2.0,3.0,1,3120,1200,PA
2.0,2.0,0,2900,1200,NJ
2.0,3.0,0,2805,1200,CA
2.0,3.0,0,2800,1200,CA
1.5,2.0,0,2800,1200,MA
1.0,3.0,0,2700,1200,MA
2.0,2.0,1,2550,1200,IL
2.0,4.0,0,2550,1200,MA
1.0,1.0,1,2460,1200,NJ
2.0,2.0,1,2399,1200,GA
2.0,3.0,0,2320,1200,MD
2.0,2.0,1,2025,1200,PA
2.0,2.0,0,2022,1200,MD
1.0,2.0,0,2000,1200,CT
2.0,2.0,1,1950,1200,OH
1.0,3.0,1,1925,1200,IL
2.0,4.0,0,1920,1200,OH
1.0,2.0,0,1900,1200,MA
2.0,2.0,1,1810,1200,MD
2.0,2.0,1,1800,1200,PA
2.0,2.0,0,1799,1200,TX
2.0,2.0,0,1770,1200,MD
2.0,2.0,0,1755,1200,TX
1.0,1.0,0,1750,1200,CA
1.0,4.0,0,1695,1200,VA
1.0,3.0,0,1695,1200,PA
1.0,2.0,1,1650,1200,IL
2.0,2.0,0,1650,1200,OR
1.0,2.0,1,1650,1200,WI
4.0,4.0,1,1616,1200,LA
1.0,3.0,0,1599,1200,WI
1.5,2.0,0,1560,1200,CT
1.0,2.0,0,1550,1200,FL
1.5,2.0,1,1550,1200,MI
2.0,2.0,1,1540,1200,FL
2.0,3.0,1,1500,1200,OH
1.0,2.0,1,1499,1200,NV
1.5,3.0,1,1495,1200,MN
2.5,3.0,1,1495,1200,MO
2.0,2.0,0,1431,1200,FL
2.0,2.0,0,1400,1200,WA
1.0,2.0,0,1400,1200,MA
2.0,2.0,0,1395,1200,MA
2.0,2.0,0,1395,1200,MA
1.0,0.0,1,1375,1200,IL
2.0,3.0,1,1350,1200,TX
2.0,3.0,1,1350,1200,MO
1.0,2.0,0,1335,1200,NJ
1.0,2.0,0,1325,1200,CT
1.0,2.0,1,1300,1200,MO
1.5,2.0,1,1300,1200,TX
2.0,2.0,0,1260,1200,OH
1.0,2.0,1,1255,1200,SD
1.0,3.0,0,1250,1200,WA
1.0,3.0,1,1250,1200,NE
2.0,2.0,1,1225,1200,WI
1.0,3.0,0,1200,1200,IL
1.5,2.0,1,1200,1200,OH
2.0,3.0,1,1199,1200,SC
2.0,2.0,1,1185,1200,TN
1.5,2.0,1,1140,1200,OH
2.0,2.0,1,1118,1200,GA
2.0,2.0,0,1115,1200,OH
2.0,3.0,1,1105,1200,AR
1.0,1.0,0,1100,1200,OH
2.0,2.0,1,1095,1200,IA
2.5,2.0,1,1000,1200,GA
2.0,3.0,1,1000,1200,TX
2.5,2.0,1,999,1200,SC
1.5,2.0,1,950,1200,IL
1.0,2.0,0,945,1200,OK
2.0,3.0,1,935,1200,AR
1.5,2.0,0,925,1200,GA
1.0,2.0,0,925,1200,OR
1.0,2.0,1,921,1200,IN
2.0,2.0,1,915,1200,MS
2.0,3.0,1,900,1200,IN
2.0,3.0,1,880,1200,OH
2.0,2.0,1,875,1200,MS
2.0,3.0,1,875,1200,AR
2.0,2.0,1,875,1200,MS
1.0,3.0,0,875,1200,OH
2.0,3.0,0,860,1200,LA
1.0,1.0,0,850,1200,CO
1.0,0.0,0,850,1200,OK
2.0,2.0,1,831,1200,NC
2.5,2.0,1,820,1200,AR
2.5,2.0,1,820,1200,AR
2.0,2.0,0,795,1200,LA
2.0,2.0,1,785,1200,MS
1.5,2.0,1,750,1200,MO
1.5,2.0,1,675,1200,MO
1.0,2.0,1,675,1200,TX
1.0,2.0,1,675,1200,PA
1.0,2.0,1,625,1200,ND
2.0,2.0,0,1702,1202,FL
2.0,3.0,1,1249,1202,TX
2.0,2.0,1,865,1202,NC
2.0,3.0,1,1663,1203,NC
2.0,2.0,0,1641,1203,NV
2.0,2.0,0,1631,1203,NV
2.0,2.0,1,1325,1203,NC
2.0,2.0,1,3695,1204,NJ
2.0,2.0,1,1399,1204,TX
2.0,2.0,1,1359,1204,TN
2.5,2.0,1,949,1204,OK
2.0,2.0,0,1787,1205,MD
1.5,2.0,1,899,1205,OK
1.0,2.0,1,1640,1207,MN
1.0,2.0,1,1350,1207,MN
2.0,2.0,1,1315,1207,NC
2.0,2.0,1,1260,1207,NC
2.5,2.0,0,2750,1208,CA
2.0,2.0,1,2450,1208,NJ
2.0,3.0,1,2025,1208,WA
2.0,2.0,0,1525,1208,TX
2.0,2.0,0,1525,1208,TX
2.0,2.0,0,1295,1208,NE
2.0,3.0,1,1199,1208,AZ
2.0,2.0,1,1289,1209,TX
2.0,2.0,0,1280,1209,FL
2.0,2.0,0,5000,1210,FL
2.0,2.0,0,1940,1210,PA
2.0,2.0,0,1585,1210,IN
2.0,2.0,0,1542,1210,GA
2.0,2.0,0,1521,1210,GA
2.5,3.0,0,1440,1210,MD
2.0,2.0,0,1350,1210,WI
2.0,3.0,1,1325,1210,NC
1.0,1.0,0,1295,1211,NH
2.0,3.0,1,1862,1212,GA
1.0,2.0,1,1599,1212,MN
1.0,3.0,1,2800,1213,CA
2.0,2.0,1,1235,1213,GA
2.0,2.0,1,1175,1213,GA
2.0,2.0,0,3825,1214,MA
2.0,3.0,1,1607,1214,WA
2.0,3.0,1,1349,1214,TX
1.0,3.0,0,985,1214,AR
2.0,2.0,1,4528,1215,CA
2.0,2.0,1,2125,1215,MD
2.0,2.0,1,1815,1215,TX
1.0,2.0,1,1450,1215,MO
1.5,3.0,1,3850,1216,CA
2.0,3.0,1,1349,1216,GA
2.0,3.0,0,1245,1216,OK
2.0,3.0,1,1770,1217,WA
2.0,3.0,1,1115,1217,GA
2.5,2.0,0,4103,1218,NJ
2.0,2.0,1,1755,1218,TX
2.0,3.0,1,1449,1218,TX
2.0,2.0,1,1430,1218,GA
2.5,2.0,0,1295,1218,TX
2.0,2.0,1,1255,1218,GA
4.0,4.0,0,1800,1219,NC
2.0,2.0,0,1499,1219,NV
2.0,2.0,0,1499,1219,NV
2.0,2.0,0,1449,1219,NV
2.0,2.0,0,1309,1219,NV
1.0,2.0,1,2000,1220,WA
2.0,2.0,0,1690,1220,NJ
2.0,2.0,0,1549,1220,FL
2.0,3.0,1,1099,1220,IN
3.0,3.0,1,2196,1221,NC
2.0,3.0,0,1910,1221,WA
2.0,3.0,1,1099,1221,SC
2.0,2.0,1,800,1222,WI
2.0,3.0,0,2399,1223,WA
4.0,4.0,0,1600,1224,NC
2.0,3.0,1,1299,1224,GA
2.0,2.0,1,1255,1224,GA
2.0,3.0,1,1208,1224,NC
2.0,3.0,0,1179,1224,GA
2.0,3.0,1,1175,1224,IN
2.0,2.0,0,1170,1224,SC
2.0,2.0,0,900,1224,NC
2.0,3.0,0,390,1224,TX
1.0,3.0,0,1660,1225,WI
2.0,2.0,1,1295,1225,NE
2.0,3.0,0,3094,1226,WA
2.0,3.0,0,2989,1226,WA
2.0,3.0,0,2989,1226,WA
2.0,2.0,0,1595,1226,FL
1.5,1.0,1,1300,1226,MO
2.0,2.0,0,1287,1227,OH
2.0,3.0,0,2260,1228,WA
2.0,3.0,1,1300,1228,NC
2.0,3.0,0,914,1228,OK
1.0,1.0,1,1390,1229,NC
2.0,3.0,0,1995,1230,OR
2.0,2.0,0,1005,1230,NC
2.0,3.0,0,3495,1232,CA
1.0,2.0,0,875,1232,NC
2.0,2.0,1,3990,1233,CA
2.0,3.0,1,1775,1233,AL
2.0,3.0,1,1775,1233,AL
2.0,3.0,0,1575,1233,UT
2.0,2.0,0,1330,1233,GA
2.0,1.0,1,1850,1234,NV
2.0,3.0,1,1780,1234,TX
2.0,3.0,1,1529,1234,TX
1.5,3.0,1,730,1234,OH
2.0,2.0,0,4570,1236,CA
2.5,2.0,0,2150,1236,CA
2.0,2.0,1,1654,1236,MD
2.0,2.0,0,1639,1236,MD
2.0,2.0,1,1589,1236,MD
2.0,2.0,1,1585,1236,WI
2.0,2.0,1,1570,1236,MD
2.0,2.0,1,1564,1236,MD
2.0,3.0,1,1475,1236,TX
2.0,3.0,0,1400,1236,LA
2.0,2.0,0,1500,1237,FL
2.0,2.0,1,1010,1237,OH
2.0,2.0,1,1010,1237,OH
2.0,3.0,0,1905,1238,MD
1.5,2.0,0,1600,1238,IN
2.0,3.0,0,999,1238,IL
2.0,2.0,0,2365,1239,MA
2.0,2.0,0,1645,1239,OH
1.5,2.0,1,1795,1240,NV
3.0,2.0,1,1350,1240,IN
1.0,3.0,1,885,1240,WI
2.0,2.0,1,3430,1241,CA
1.0,2.0,0,2295,1241,TN
2.0,3.0,1,1175,1241,SC
2.0,4.0,1,4500,1242,CA
2.0,3.0,1,1625,1242,GA
2.0,3.0,1,1249,1242,SC
2.0,2.0,1,1200,1242,SD
2.0,3.0,1,1821,1244,CO
2.0,2.0,0,1322,1244,GA
2.0,3.0,1,1275,1244,NC
2.0,2.0,1,1995,1245,NJ
2.0,2.0,1,1800,1245,WI
2.0,2.0,1,1485,1245,IL
2.0,2.0,1,1090,1245,OH
2.0,2.0,1,930,1245,MO
2.0,3.0,0,2895,1246,CA
2.0,3.0,0,2750,1246,CA
2.0,2.0,0,1745,1246,CA
2.5,3.0,0,1431,1246,OH
2.0,2.0,1,1350,1246,IA
3.0,3.0,1,3895,1247,CA
2.0,2.0,1,2250,1247,MA
2.0,3.0,1,1430,1247,GA
2.0,2.0,1,1370,1247,MO
2.0,3.0,1,1149,1247,SC
2.0,3.0,1,1275,1248,SC
2.0,2.0,1,4450,1250,CA
2.0,2.0,0,3500,1250,CA
2.0,2.0,0,3150,1250,CA
2.0,2.0,1,2825,1250,CA
2.0,3.0,0,2495,1250,CA
2.0,3.0,0,2375,1250,NJ
2.0,2.0,0,1905,1250,MD
2.0,2.0,1,1740,1250,NY
1.5,3.0,0,1650,1250,WA
1.0,1.0,1,1595,1250,GA
2.0,3.0,1,1350,1250,MO
2.0,2.0,0,1250,1250,NJ
1.0,3.0,1,1100,1250,NY
1.5,2.0,0,1095,1250,KS
1.5,3.0,0,2995,1251,CA
2.0,2.0,0,2399,1251,OH
2.0,3.0,1,1425,1251,TX
1.0,2.0,1,875,1251,WI
2.0,3.0,1,2400,1252,MD
1.0,3.0,1,1695,1253,OH
2.0,2.0,0,1874,1254,OH
2.0,2.0,0,1835,1254,NJ
2.0,2.0,0,1605,1254,GA
2.0,2.0,0,1605,1254,GA
1.0,2.0,1,1450,1254,WI
2.0,3.0,1,1249,1254,TX
2.0,2.0,1,1222,1254,NC
2.0,2.0,1,1055,1254,NC
1.0,2.0,1,1030,1254,PA
2.0,3.0,1,1401,1255,TX
2.0,2.0,1,1150,1255,TX
1.0,2.0,1,890,1255,OH
3.0,2.0,1,1700,1256,MD
2.0,3.0,0,916,1256,NC
2.0,2.0,1,1400,1257,NJ
2.0,2.0,0,1315,1257,GA
2.0,3.0,0,1050,1257,TX
2.0,2.0,0,2917,1258,NJ
1.0,2.0,1,1100,1258,OH
2.0,2.0,0,2018,1259,TX
2.5,2.0,1,3595,1260,CA
1.0,2.0,0,1625,1260,NH
2.0,2.0,1,1375,1260,GA
2.0,2.0,1,1305,1260,WI
2.0,3.0,0,1250,1260,OK
2.0,3.0,0,880,1260,IA
2.0,2.0,1,1988,1261,MA
2.0,3.0,1,1199,1262,GA
2.0,3.0,1,1449,1264,TN
2.0,2.0,1,1260,1264,GA
1.5,2.0,0,960,1264,NC
2.0,2.0,1,3300,1265,MI
2.0,3.0,1,2300,1265,MD
2.0,3.0,1,2300,1265,MD
1.0,4.0,0,2195,1265,WI
2.0,2.0,0,2000,1265,GA
2.0,3.0,1,1495,1265,TX
2.0,3.0,0,1472,1265,GA
2.0,3.0,1,1299,1265,GA
2.0,3.0,1,1150,1265,SC
2.0,3.0,0,1780,1266,TX
2.0,3.0,1,1517,1266,TX
2.0,2.0,1,2278,1267,VA
2.0,2.0,1,1900,1268,FL
2.0,2.0,0,1850,1268,MD
2.0,2.0,0,1850,1268,MD
2.0,3.0,1,1349,1268,FL
2.0,3.0,0,2810,1269,CA
2.0,3.0,1,1425,1269,ND
2.5,2.0,0,1351,1269,OH
2.5,2.0,1,6000,1270,CA
2.0,2.0,0,2054,1270,NJ
1.0,2.0,0,1950,1270,SC
2.0,2.0,1,1875,1270,NJ
2.0,2.0,1,1493,1270,GA
2.0,3.0,1,1450,1270,NC
2.5,2.0,0,1424,1270,NV
2.0,3.0,1,2795,1271,CA
2.0,2.0,1,1895,1271,MO
1.0,2.0,0,905,1271,WI
2.0,2.0,1,1430,1272,OK
2.0,3.0,0,1259,1272,NC
2.0,2.0,1,2565,1273,NJ
1.5,1.0,0,1850,1273,NM
2.0,3.0,1,1199,1273,GA
2.0,2.0,1,2411,1274,MA
2.0,2.0,1,2274,1274,MA
2.0,3.0,0,1895,1274,MD
2.0,2.0,1,1450,1274,NC
2.0,3.0,1,1378,1274,NC
2.0,2.0,0,1350,1274,TX
2.0,3.0,0,2800,1275,HI
2.0,2.0,1,2550,1275,MN
2.0,2.0,1,2495,1275,CA
2.0,3.0,1,2138,1275,TX
1.5,2.0,1,1950,1275,PA
2.0,3.0,1,1645,1275,AL
2.0,2.0,0,1559,1275,MD
2.0,2.0,0,1410,1275,NC
2.0,3.0,0,1350,1275,GA
2.0,2.0,0,1295,1275,TX
1.0,3.0,1,1245,1275,TX
1.0,1.0,1,1175,1275,NE
2.5,2.0,1,1081,1275,KY
2.0,2.0,0,1025,1275,OK
1.5,3.0,0,3000,1276,CA
2.0,3.0,0,899,1276,GA
2.5,3.0,0,1200,1277,TX
2.0,2.0,1,995,1277,NE
2.0,3.0,1,1425,1278,TX
2.0,3.0,0,1100,1278,NC
2.5,2.0,0,4799,1279,CA
2.0,2.0,0,2276,1279,MD
2.0,3.0,1,2048,1279,TX
2.0,2.0,0,2710,1280,NJ
2.0,2.0,1,2055,1280,NC
2.0,2.0,1,1951,1280,CO
2.0,2.0,1,1650,1280,WI
2.0,3.0,1,1327,1280,VA
2.0,3.0,0,1253,1280,NC
2.0,2.0,1,1085,1280,TN
2.0,3.0,0,901,1280,WI
1.0,2.0,1,825,1280,TX
2.0,3.0,0,822,1280,NC
2.0,3.0,1,1475,1281,TX
2.0,3.0,1,1375,1282,GA
2.0,2.0,0,2022,1283,MD
2.5,2.0,1,1675,1284,OH
2.5,2.0,1,1675,1284,OH
2.0,3.0,1,1325,1284,SC
2.0,3.0,1,1625,1285,FL
2.0,3.0,1,1400,1285,NC
2.0,2.0,1,1351,1285,VA
2.0,3.0,0,1625,1286,TX
2.0,3.0,0,1625,1286,TX
2.0,3.0,1,1495,1286,TX
2.0,2.0,1,1300,1286,NC
2.0,3.0,1,1219,1286,TX
2.0,3.0,1,1049,1286,IN
2.0,2.0,1,2200,1287,FL
2.0,3.0,1,1150,1287,OH
2.0,2.0,1,2752,1288,GA
2.0,2.0,1,1495,1288,MT
2.5,2.0,0,1875,1289,WA
2.0,3.0,1,1399,1289,NC
2.0,3.0,0,3349,1290,CA
2.0,3.0,1,3149,1290,CA
2.0,2.0,0,1840,1290,NJ
1.5,2.0,0,1500,1290,OH
2.0,2.0,0,1374,1290,NC
2.0,3.0,0,1152,1290,NC
1.0,2.0,0,815,1290,OH
2.5,2.0,1,1995,1291,TX
2.0,3.0,1,1629,1291,WA
1.5,2.0,0,1332,1291,MD
2.0,3.0,1,1560,1292,MD
2.0,2.0,0,3050,1294,FL
2.0,2.0,0,2041,1294,OH
2.0,2.0,1,1449,1294,OH
2.0,2.0,1,1449,1294,OH
2.0,2.0,1,1419,1294,GA
2.0,3.0,1,1295,1294,AL
2.0,2.0,0,1059,1294,OH
2.0,2.0,0,2690,1295,MA
2.0,2.0,0,1564,1295,TX
2.0,2.0,1,949,1295,FL
2.0,3.0,0,845,1295,VA
1.5,3.0,1,2400,1296,WA
2.5,2.0,0,1888,1296,GA
2.0,2.0,0,1670,1296,GA
2.0,2.0,0,3243,1297,MA
1.0,2.0,1,1580,1297,GA
2.0,2.0,1,1442,1297,GA
2.0,3.0,0,1885,1298,NJ
2.0,3.0,1,1399,1298,TX
2.0,2.0,1,1415,1299,TX
2.0,2.0,1,5995,1300,CA
2.0,3.0,1,4955,1300,CA
2.0,3.0,0,4000,1300,CA
1.5,2.0,1,3450,1300,CA
2.0,2.0,1,3400,1300,TX
2.0,2.0,1,3198,1300,CA
2.0,2.0,0,3150,1300,CO
1.0,3.0,0,2750,1300,MA
2.0,5.0,0,2625,1300,KY
2.0,2.0,0,2575,1300,MD
2.0,3.0,0,2495,1300,MA
2.0,2.0,0,2422,1300,MD
2.0,2.0,0,2295,1300,CA
1.0,1.0,0,2100,1300,GA
2.0,3.0,0,2095,1300,CA
2.0,2.0,1,1995,1300,NY
2.0,2.0,0,1988,1300,NJ
2.0,3.0,0,1950,1300,OR
3.0,4.0,0,1800,1300,IN
2.0,3.0,0,1700,1300,IN
2.5,2.0,1,1595,1300,TX
1.0,3.0,0,1499,1300,WI
2.0,2.0,0,1475,1300,PA
2.0,3.0,1,1410,1300,GA
2.0,2.0,1,1350,1300,MI
1.0,2.0,0,1295,1300,CT
2.0,3.0,1,1225,1300,TN
1.5,3.0,1,1200,1300,LA
2.0,2.0,0,1199,1300,AK
1.0,1.0,1,1150,1300,OH
1.5,2.0,1,1095,1300,WI
2.0,2.0,1,1035,1300,GA
2.0,2.0,1,1020,1300,SC
1.0,2.0,1,1000,1300,TX
1.5,2.0,1,975,1300,ND
2.0,3.0,0,950,1300,MO
1.0,2.0,1,930,1300,TN
2.0,3.0,1,900,1300,ND
2.0,3.0,0,2298,1301,WA
2.0,3.0,0,1837,1301,NV
2.0,4.0,0,1679,1301,WA
2.0,4.0,0,475,1301,VA
2.5,2.0,0,3300,1302,CA
2.0,3.0,1,1540,1302,TX
2.0,2.0,0,3036,1303,NJ
2.0,2.0,0,3700,1304,NJ
2.0,2.0,1,2514,1304,NJ
2.0,2.0,0,2427,1304,NJ
2.5,2.0,0,1294,1304,GA
2.0,2.0,0,3385,1305,NJ
2.0,2.0,0,3385,1305,NJ
1.5,2.0,0,2195,1305,OR
2.0,3.0,1,1795,1305,FL
2.0,1.0,0,1650,1305,TX
2.0,3.0,1,1280,1305,GA
2.0,3.0,1,1199,1305,SC
1.0,2.0,1,725,1306,WI
2.0,3.0,0,1899,1307,FL
2.5,3.0,1,1625,1307,TX
2.5,2.0,1,3417,1308,CA
2.5,2.0,0,3333,1308,CA
2.0,3.0,1,1064,1309,NC
2.0,3.0,1,2900,1310,CA
1.5,2.0,1,2750,1310,TX
2.0,2.0,1,1699,1310,MI
2.5,2.0,1,1395,1310,MI
2.0,2.0,0,3661,1311,CA
2.0,3.0,0,1210,1311,NC
2.0,3.0,0,1170,1311,NC
2.0,3.0,0,2000,1312,WA
2.0,2.0,0,1611,1312,CO
2.0,3.0,0,1500,1312,TX
2.0,3.0,1,1349,1312,TX
2.0,3.0,1,1175,1312,SC
2.0,3.0,1,1150,1312,TX
2.0,3.0,0,1112,1313,TX
2.0,2.0,1,2927,1314,MA
2.0,3.0,1,1165,1314,OK
2.5,2.0,0,2002,1315,CO
2.5,3.0,1,1695,1315,WA
2.5,2.0,0,2055,1316,CO
2.0,3.0,1,1350,1316,MO
2.5,2.0,1,1895,1317,OR
2.0,3.0,0,1465,1317,FL
2.0,3.0,0,1295,1317,OK
2.0,3.0,0,1095,1317,NC
3.0,3.0,1,4250,1319,CA
2.5,2.0,0,1266,1319,OH
2.0,5.0,0,4200,1320,MI
2.0,2.0,0,3415,1320,CA
2.0,2.0,0,2695,1320,CA
1.5,2.0,0,2060,1320,NJ
2.0,2.0,0,1924,1320,NJ
2.0,2.0,1,1305,1320,WI
2.0,3.0,1,1092,1320,TX
2.0,3.0,0,1850,1321,FL
2.0,2.0,0,11000,1322,CA
2.0,3.0,1,1399,1322,TX
2.0,2.0,1,1825,1324,MI
2.0,2.0,1,1625,1324,MI
2.0,2.0,1,1620,1324,MI
2.0,2.0,1,1575,1324,MI
2.0,2.0,1,1250,1324,TX
1.0,3.0,1,975,1324,NE
2.0,2.0,0,13500,1325,CA
2.0,2.0,1,2390,1325,MO
2.0,2.0,1,2390,1325,MO
1.0,2.0,1,1595,1325,NC
2.0,2.0,1,1475,1325,TX
2.0,2.0,1,1459,1325,FL
2.0,2.0,1,1375,1325,TX
2.0,2.0,1,1375,1325,TX
2.0,3.0,1,1599,1326,AZ
2.0,2.0,0,1599,1327,OH
2.0,2.0,1,1465,1327,UT
1.5,2.0,0,4909,1328,CA
2.0,3.0,1,1549,1329,TX
1.0,1.0,1,2695,1330,CA
2.0,2.0,0,1941,1330,VA
2.0,2.0,1,1400,1330,NV
2.5,2.0,1,1265,1330,SD
1.0,2.0,1,920,1330,IN
2.0,3.0,1,1300,1331,GA
2.0,2.0,0,5000,1333,CA
2.0,3.0,1,1989,1333,MD
2.0,2.0,0,2300,1334,CA
2.0,3.0,0,1369,1334,NC
2.0,3.0,0,1369,1334,NC
2.5,2.0,1,3750,1335,CA
2.0,2.0,1,2895,1335,CA
2.0,2.0,1,1389,1335,GA
2.5,2.0,1,1800,1336,OH
2.0,3.0,0,1779,1336,VA
2.0,3.0,1,1225,1336,SC
1.0,2.0,0,995,1336,IA
2.0,3.0,0,2503,1337,NJ
2.0,2.0,1,1425,1337,SD
2.0,3.0,0,2150,1338,PA
2.0,3.0,1,1890,1338,NJ
3.0,3.0,1,1200,1338,SC
1.0,3.0,1,1099,1338,TX
2.0,3.0,0,1750,1339,NV
2.0,2.0,0,1190,1339,NC
2.0,3.0,0,1403,1340,GA
2.0,3.0,1,1195,1340,TX
2.0,3.0,1,1149,1340,GA
2.0,3.0,1,1898,1341,TX
1.0,2.0,0,950,1341,TX
1.0,3.0,1,1625,1343,OH
2.0,4.0,1,1299,1343,TX
2.0,3.0,0,2649,1344,NJ
2.0,3.0,0,2472,1344,NJ
2.5,2.0,0,2095,1344,WA
1.0,3.0,0,1935,1344,NC
2.0,2.0,0,1572,1344,NC
2.0,3.0,1,1299,1344,NC
3.0,3.0,1,1249,1344,SC
2.0,3.0,1,900,1344,LA
2.5,2.0,1,2740,1345,CO
2.0,2.0,0,1973,1345,TX
1.5,2.0,1,1695,1345,IL
2.0,3.0,1,1399,1345,TX
2.0,3.0,1,1390,1345,GA
2.0,3.0,1,1258,1346,NC
2.0,3.0,1,1375,1347,FL
2.0,3.0,0,1250,1348,AL
2.0,3.0,1,1275,1349,TX
2.0,2.0,1,2805,1350,CA
2.0,2.0,0,2395,1350,MA
1.5,4.0,1,1400,1350,NY
2.0,3.0,1,1400,1350,AL
3.5,4.0,0,1390,1350,IA
2.5,3.0,0,1300,1350,TX
2.0,3.0,1,1300,1350,PA
1.5,3.0,0,1250,1350,OH
2.0,2.0,0,1200,1350,MI
1.0,3.0,1,1195,1350,MO
2.0,3.0,0,1189,1350,VA
1.5,2.0,0,1175,1350,OH
2.0,2.0,0,1100,1350,LA
2.0,3.0,0,999,1350,VA
2.0,3.0,0,950,1350,AR
1.0,3.0,1,799,1350,MI
2.0,4.0,1,1549,1351,FL
2.0,3.0,0,1429,1353,GA
2.0,3.0,1,1349,1354,GA
2.0,2.0,0,1518,1355,GA
1.0,4.0,0,1450,1355,WI
2.0,2.0,0,1395,1355,TX
2.0,2.0,1,1339,1355,TN
2.0,3.0,1,1850,1356,KS
2.0,3.0,0,1300,1358,TX
2.0,3.0,0,1300,1358,TX
2.0,3.0,1,1299,1358,AZ
2.0,3.0,1,1599,1359,TX
2.5,3.0,0,3400,1360,CA
2.0,3.0,1,3395,1360,NY
2.0,2.0,1,2400,1360,CA
2.5,2.0,1,1550,1360,OR
2.5,2.0,0,1499,1360,UT
2.0,2.0,0,1910,1361,MD
2.0,3.0,1,1199,1361,SC
2.0,2.0,0,1340,1363,NC
2.0,4.0,1,1250,1363,KS
2.0,3.0,1,1449,1364,TX
2.5,2.0,0,1450,1365,FL
2.5,3.0,0,1220,1365,UT
2.5,3.0,1,3350,1366,CA
2.0,3.0,0,2475,1366,NJ
2.0,3.0,0,1691,1366,GA
2.0,3.0,1,1580,1366,NC
2.0,3.0,0,2019,1367,WA
2.0,4.0,1,1249,1367,NC
2.0,3.0,1,1336,1369,OH
2.0,3.0,0,1120,1369,KY
2.0,2.0,0,1091,1369,GA
2.5,2.0,1,2795,1370,WA
1.5,3.0,1,2500,1370,TX
2.0,2.0,0,1200,1370,FL
3.0,3.0,1,1199,1370,SC
2.0,3.0,1,3250,1371,CA
2.0,3.0,0,1995,1372,MD
2.5,2.0,0,1969,1372,FL
2.0,3.0,1,1399,1372,TX
1.0,3.0,0,2488,1374,PA
1.5,3.0,0,1300,1374,IN
2.5,2.0,0,3500,1375,CA
2.0,3.0,1,1549,1375,TX
1.5,2.0,1,1900,1376,NJ
2.0,3.0,1,1350,1376,LA
2.0,3.0,1,9395,1377,WA
2.0,3.0,0,1092,1377,TX
2.0,2.0,0,3497,1379,MA
2.0,3.0,0,1662,1379,NC
2.0,3.0,1,1249,1380,IN
2.0,3.0,1,1583,1382,TX
2.0,3.0,1,1500,1382,MO
2.0,3.0,1,1650,1384,AL
2.0,3.0,0,2208,1385,PA
2.0,3.0,1,1895,1385,FL
2.0,2.0,0,1800,1385,FL
2.0,3.0,1,1449,1385,TX
1.0,3.0,0,1431,1385,GA
2.0,3.0,1,1399,1385,TX
1.5,3.0,1,1050,1385,NY
1.0,5.0,0,2495,1386,WI
2.0,3.0,1,1714,1386,VA
